,acc_phone_x,acc_phone_y,acc_phone_z,prox_phone_distance,gyr_phone_x,gyr_phone_y,gyr_phone_z,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_pressure,labelelevator,labelonTable,labelstanding,labelwalking
2020-06-05 13:37:35.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:36.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:36.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:36.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:36.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:37.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:37.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:37.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:37.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:38.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:38.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:38.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:38.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:39.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:39.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:39.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:39.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:40.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:40.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:40.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:40.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:41.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:41.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:41.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:41.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:42.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:42.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:42.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:42.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:43.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:43.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:43.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:43.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:44.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:44.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:44.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:44.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:45.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:45.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:45.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:45.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:46.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:46.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:46.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:46.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:47.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:47.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:47.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:47.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:48.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:48.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:48.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:48.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:49.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:49.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:49.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:49.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:50.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:50.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:50.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:50.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:51.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:51.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:51.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:51.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:52.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:52.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:52.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:52.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:53.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:53.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:53.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:53.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:54.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:54.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:54.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:54.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:55.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:55.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:55.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:55.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:56.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:56.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:56.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:56.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:57.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:57.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:57.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:57.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:58.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:58.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:58.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:58.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:59.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:59.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:59.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:37:59.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:00.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:00.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:00.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:00.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:01.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:01.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:01.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:01.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:02.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:02.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:02.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:02.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:03.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:03.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:03.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:03.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:04.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:04.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:04.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:04.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:05.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:05.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:05.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:05.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:06.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:06.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:06.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:06.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:07.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:07.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:07.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:07.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:08.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:08.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:08.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:08.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:09.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:09.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:09.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:09.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:10.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:10.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:10.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:10.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:11.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:11.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:11.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:11.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:12.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:12.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:12.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:12.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:13.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:13.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:13.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:13.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:14.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:14.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:14.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:14.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:15.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:15.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:15.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:15.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:16.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:16.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:16.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:16.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:17.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:17.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:17.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:17.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:18.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:18.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:18.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:18.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:19.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:19.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:19.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:19.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:20.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:20.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:20.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:20.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:21.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:21.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:21.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:21.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:22.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:22.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:22.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:22.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:23.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:23.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:23.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:23.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:24.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:24.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:24.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:24.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:25.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:25.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:25.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:25.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:26.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:26.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:26.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:26.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:27.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:27.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:27.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:27.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:28.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:28.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:28.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:28.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:29.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:29.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:29.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:29.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:30.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:30.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:30.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:30.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:31.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:31.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:31.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:31.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:32.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:32.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:32.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:32.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:33.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:33.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:33.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:33.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:34.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:34.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:34.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:34.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:35.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:35.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:35.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:35.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:36.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:36.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:36.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:36.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:37.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:37.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:37.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:37.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:38.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:38.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:38.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:38.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:39.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:39.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:39.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:39.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:40.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:40.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:40.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:40.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:41.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:41.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:41.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:41.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:42.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:42.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:42.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:42.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:43.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:43.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:43.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:43.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:44.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:44.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:44.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:44.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:45.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:45.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:45.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:45.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:46.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:46.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:46.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:46.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:47.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:47.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:47.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:47.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:48.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:48.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:48.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:48.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:49.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:49.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:49.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:49.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:50.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:50.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:50.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:50.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:51.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:51.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:51.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:51.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:52.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:52.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:52.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:52.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:53.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:53.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:53.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:53.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:54.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:54.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:54.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:54.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:55.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:55.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:55.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:55.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:56.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:56.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:56.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:56.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:57.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:57.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:57.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:57.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:58.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:58.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:58.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:58.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:59.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:59.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:59.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:38:59.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:00.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:00.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:00.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:00.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:01.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:01.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:01.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:01.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:02.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:02.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:02.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:02.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:03.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:03.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:03.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:03.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:04.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:04.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:04.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:04.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:05.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:05.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:05.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:05.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:06.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:06.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:06.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:06.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:07.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:07.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:07.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:07.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:08.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:08.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:08.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:08.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:09.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:09.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:09.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:09.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:10.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:10.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:10.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:10.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:11.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:11.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:11.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:11.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:12.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:12.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:12.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:12.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:13.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:13.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:13.500,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:13.750,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:14.000,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:14.250,,,,,,,,,,,,,0,0,0,0
2020-06-05 13:39:14.500,,,,,,,,,,,,,0,0,0,0
