,actvalue,builtvalue,commvalue,entvalue,accvalue,offvalue,othervalue,socialvalue,travelvalue,unkvalue,utilvalue,callvalue,arovalue,valvalue,scrvalue,smsvalue,labelvalue
2014-04-28 22:00:00,0.11484446740128562,7.8969516129032264,25.50428571428571,25.507571428571428,14.288363636363636,6.355333333333334,25.99623076923077,27.79657142857143,,,17.93733333333333,1.0,0.3333333333333333,1.0,32.01158156293503,1.0,7.0
2014-04-29 22:00:00,0.13694923371647505,8.524339181286551,23.913230769230772,13.282333333333332,,15.704545454545455,44.53391666666666,34.01,47.282,,250.49844444444443,1.0,0.4,0.8,55.667043480665825,,7.0
2014-04-30 22:00:00,0.04357329325899731,17.066686274509802,45.303054054054044,17.424272727272726,19.5655,5.1545,6.360571428571427,15.63,,,110.72600000000001,,0.8,1.0,59.24275714329311,1.0,7.0
2014-05-01 22:00:00,0.18288586844283927,11.734566666666668,38.85013043478261,8.781888888888888,26.08,11.309,7.570749999999999,53.84807142857143,45.23750000000001,,38.99809090909091,1.0,1.0,1.0,137.6561650535435,1.0,7.0
2014-05-02 22:00:00,0.10142926356589149,9.015260869565214,22.514714285714287,,,2.112,21.829625,53.183,,,231.5860000000001,,1.0,1.2,57.249058821622185,,7.4
2014-05-03 22:00:00,0.008578757261890375,7.443447368421053,26.573000000000008,,,,30.88600000000001,,,,,,0.8,1.0,21.797882360570597,,7.2
2014-05-04 22:00:00,0.007915440581482799,13.815000000000001,,,,,14.034,,,,,,0.75,1.0,80.49899995326996,,7.0
2014-05-05 22:00:00,,,,,,,,,,,,,,,,,
2014-05-06 22:00:00,0.25,27.33175,5.5175,,,,,,,,,,0.5,1.0,54.53999996185292,,6.75
2014-05-07 22:00:00,,,,,,,,,,,,,1.0,1.0,,,7.0
2014-05-08 22:00:00,,,,,,,,,,,,,0.6666666666666666,1.0,,,7.0
2014-05-09 22:00:00,,,,,,,,,,,,,1.0,1.0,,,7.333333333333333
2014-05-10 22:00:00,,,,,,,,,,,,,0.4,1.0,,,7.0
2014-05-11 22:00:00,,,,,,,,,,,,,1.0,1.0,,,7.0
2014-05-12 22:00:00,,,,,,,,,,,,,1.0,1.0,,,7.0
2014-05-13 22:00:00,,,,,,,,,,,,,1.0,1.0,,,7.0
2014-05-14 22:00:00,,,,,,,,,,,,,0.5,1.0,,,7.0
2014-05-15 22:00:00,,,,,,,,,,,,,,,,,
2014-05-16 22:00:00,0.026726726726726723,6.232,33.003,,,,,,,,59.8665,,,,55.22800008455926,,
